"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"FE_PCT";"LA_PPM";"MG_PCT";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"TI_PCT";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY";"F_PPM";"U_PPM"
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-110";"DBX349";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;"50";NA;NA;NA;NA;NA;NA;"18";"20";NA;NA;NA;NA;NA;NA;NA;NA;"27";NA;NA;"-51,773407759";"-3,655599218";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,655599";"-51,773408";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773407759, -3,655599218)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-110";"DBX349";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;NA;NA;"-51,773407759";"-3,655599218";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,655599";"-51,773408";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773407759, -3,655599218)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-110";"DBX349";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"30";"< 1";"ND";"< 0,05";"ND";"< 5";"200";"50";"15";"20";"0,02";"150";"ND";"< 10";"20";"100";"ND";"30";"10";"ND";"0,7";"300";"< 50";"10";"ND";"100";NA;"-51,773407759";"-3,655599218";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,655599";"-51,773408";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773407759, -3,655599218)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-111";"DBX350";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"5";NA;NA;NA;NA;NA;NA;"ND";"8";NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;"-51,772980569";"-3,657502666";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,657503";"-51,772981";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,772980569, -3,657502666)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-111";"DBX350";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,772980569";"-3,657502666";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,657503";"-51,772981";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,772980569, -3,657502666)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-111";"DBX350";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"30";"< 1";"ND";"< 0,05";"ND";"< 5";"30";"7";"2";"< 20";"0,05";"50";"< 5";"< 10";"5";"10";"ND";"5";"< 10";"ND";"0,3";"20";"< 50";"10";"ND";"300";NA;"-51,772980569";"-3,657502666";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,657503";"-51,772981";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,772980569, -3,657502666)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-112";"DBX351";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"3";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;"-51,773268204";"-3,659549104";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,659549";"-51,773268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773268204, -3,659549104)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-112";"DBX351";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,773268204";"-3,659549104";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,659549";"-51,773268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773268204, -3,659549104)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-112";"DBX351";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"30";"ND";"ND";"< 0,05";"ND";"< 5";"10";"< 5";"1";"ND";"0,02";"70";"ND";"< 10";"< 5";"< 10";"ND";"ND";"ND";"ND";"0,3";"20";"ND";"< 10";"ND";"200";NA;"-51,773268204";"-3,659549104";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,659549";"-51,773268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773268204, -3,659549104)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-113";"DBX352";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"3";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"6";NA;NA;"-51,7734129";"-3,661595665";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,661596";"-51,773413";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,7734129, -3,661595665)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-113";"DBX352";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;NA;NA;"-51,7734129";"-3,661595665";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,661596";"-51,773413";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,7734129, -3,661595665)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-113";"DBX352";"30956";NA;"Espectrografia Ótica de Emissão";NA;"< 0,5";"ND";"ND";"< 10";"50";"< 1";"ND";"< 0,05";"ND";"ND";"20";"5";"0,7";"ND";"0,05";"50";"ND";"< 10";"< 5";"< 10";"ND";"ND";"< 10";"ND";"0,5";"15";"< 50";"< 10";"ND";"300";NA;"-51,7734129";"-3,661595665";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,661596";"-51,773413";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,7734129, -3,661595665)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-114";"DBX353";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"3";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;"-51,773414534";"-3,663498743";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,663499";"-51,773415";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773414534, -3,663498743)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-114";"DBX353";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,773414534";"-3,663498743";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,663499";"-51,773415";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773414534, -3,663498743)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-114";"DBX353";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"30";"< 1";"ND";"< 0,05";"ND";"ND";"10";"< 5";"0,7";"ND";"0,03";"50";"ND";"< 10";"ND";"< 10";"ND";"ND";"ND";"ND";"0,2";"10";"ND";"< 10";"ND";"200";NA;"-51,773414534";"-3,663498743";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,663499";"-51,773415";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773414534, -3,663498743)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-115";"DBX354";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"5";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"6";NA;NA;"-51,773701642";"-3,664922885";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,664923";"-51,773702";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773701642, -3,664922885)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-115";"DBX354";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;NA;NA;"-51,773701642";"-3,664922885";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,664923";"-51,773702";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773701642, -3,664922885)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-115";"DBX354";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"< 20";"< 1";"ND";"< 0,05";"ND";"ND";"10";"< 5";"0,7";"ND";"0,02";"30";"ND";"< 10";"< 5";"< 10";"ND";"ND";"ND";"ND";"0,2";"20";"< 50";"< 10";"ND";"200";NA;"-51,773701642";"-3,664922885";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,664923";"-51,773702";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773701642, -3,664922885)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-116";"DBX355";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"3";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;"-51,773798118";"-3,666299321";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,666299";"-51,773798";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773798118, -3,666299321)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-116";"DBX355";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,773798118";"-3,666299321";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,666299";"-51,773798";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773798118, -3,666299321)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-116";"DBX355";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"20";"< 1";"ND";"< 0,05";"ND";"ND";"10";"< 5";"0,5";"ND";"< 0,02";"30";"ND";"< 10";"ND";"< 10";"ND";"ND";"ND";"ND";"0,2";"15";"ND";"< 10";"ND";"200";NA;"-51,773798118";"-3,666299321";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,666299";"-51,773798";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773798118, -3,666299321)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-117";"DBX356";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"5";NA;NA;NA;NA;NA;NA;"ND";"8";NA;NA;NA;NA;NA;NA;NA;NA;"9";NA;NA;"-51,773895009";"-3,668154447";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,668154";"-51,773895";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773895009, -3,668154447)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-117";"DBX356";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;NA;NA;"-51,773895009";"-3,668154447";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,668154";"-51,773895";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773895009, -3,668154447)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-117";"DBX356";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"30";"< 1";"ND";"< 0,05";"ND";"< 5";"20";"5";"3";"20";"0,02";"30";"ND";"10";"< 5";"15";"ND";"5";"10";"ND";"0,3";"50";"< 50";"10";"ND";"200";NA;"-51,773895009";"-3,668154447";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,668154";"-51,773895";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773895009, -3,668154447)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-118";"DBX357";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"4";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"9";NA;NA;"-51,773801639";"-3,67039269";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,670393";"-51,773802";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773801639, -3,67039269)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-118";"DBX357";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,773801639";"-3,67039269";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,670393";"-51,773802";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773801639, -3,67039269)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-118";"DBX357";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"< 10";"50";"< 1";"ND";"< 0,05";"ND";"< 5";"10";"5";"2";"20";"0,02";"20";"ND";"< 10";"< 5";"20";"ND";"5";"< 10";"ND";"0,3";"30";"< 50";"< 10";"ND";"300";NA;"-51,773801639";"-3,67039269";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,670393";"-51,773802";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,773801639, -3,67039269)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-119";"DBX358";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"5";NA;NA;NA;NA;NA;NA;"ND";"6";NA;NA;NA;NA;NA;NA;NA;NA;"11";NA;NA;"-51,77418516";"-3,673109207";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,673109";"-51,774185";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,77418516, -3,673109207)";NA;NA
