"ID";"N_LAB";"AREA";"LONG";"LAT";"NUM_CAMPO";"PROJETO";"CLASSE";"Lab";"BASE";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"F_PPM";"LA_PPM";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"RB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"AL2O3_T_PCT";"CA_PCT";"CAO_T_PCT";"CU_PCT";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"MG_PCT";"MGO_T_PCT";"NA2O_PCT";"P2O5_T_PCT";"PB_PCT";"PF_PCT";"RI_PCT";"SIO2_T_PCT";"TI_PCT";"TIO2_PCT";"ZN_PCT"
1187;"DAG975";;-54.309723851;-3.830576548;"1521-EM-R-233B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1188;"DAG975";;-54.309723851;-3.830576548;"1521-EM-R-233B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"15";"700";"1";"ND";"ND";"20";"70";"20";;"70";"5000";"ND";"< 10";"30";"ND";;"ND";"7";"ND";"ND";;"50";"ND";"30";"ND";"150";;"0,2";;;"1,5";;;;"0,5";;;;;;;;"0,7";;
1189;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"5";;;;;;;"20";;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;
1193;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1194;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"250";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;"DAG976";;-54.29961012;-3.830230612;"1521-EM-R-234";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"300";"700";"< 1";"ND";"ND";"< 5";"70";"7";;"70";"50";"15";"< 10";"< 5";"30";;"ND";"7";"ND";"ND";;"50";"ND";"30";"ND";"500";;"0,05";;;"1";;;;"0,2";;;;;;;;"0,7";;
1197;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"25";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1199;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"< 0,5";;;"290";;;;;;;"10";;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;
1201;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1202;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"100";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1203;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"20";;;;;;;;;;;;;;;;;;"4";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204;"DAG977";;-54.291392869;-3.852940576;"1521-EM-R-238";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"< 10";"300";"1";"ND";"ND";"200";"< 10";"300";;"20";"1500";"ND";"< 10";"30";"ND";;"ND";"ND";"30";"ND";;"< 10";"ND";"10";"ND";"< 10";;"3";;;"10";;;;"1,5";;;;;;;;"5,0000000000000001E-3";;
1205;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1206;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1207;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1208;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"< 0,5";;;;;;;"ND";;;"5";;;;;;;"30";;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;
1209;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1210;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1211;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;"DAH054";;-55.417516974;-4.171427206;"1521-EM-R-243";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"10";"700";"< 1";"ND";"ND";"ND";"100";"< 5";;"50";"< 10";"ND";"< 10";"< 5";"50";;"ND";"30";"ND";"300";;"300";"ND";"30";"ND";"150";;"< 0,05";;;"> 20";;;;"7,0000000000000007E-2";;;;;;;;"0,7";;
1213;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1215;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"< 0,5";;;;;;;"ND";;;"30";;;;;;;"50";;;;;;;;;;"120";;;;;;;;;;;;;;;;;;;;
1217;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1218;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"130";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1219;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"160";;;;;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;"DAG978";;-55.399263559;-4.176945383;"1521-EM-R-245";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"< 0,5";"< 200";"ND";"10";"300";"< 1";"ND";"ND";"< 5";"200";"30";;"70";"30";"7";"15";"15";"70";;"ND";"50";"ND";"100";;"1500";"ND";"30";"200";"150";;"< 0,05";;;"> 20";;;;"< 0,02";;;;;;;;"0,3";;
1221;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1223;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"25";;;;;;;"80";;;;;;;;;;"< 5";;;;;;;;;;;;;;;;;;;;
1225;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1226;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"1000";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1227;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"20";;;;;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1228;"DAH055";;-55.231120856;-4.134394432;"1521-EM-R-253D";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"700";"1";"ND";"ND";"< 5";"300";"30";;"70";"15";"50";"10";"30";"150";;"ND";"30";"< 10";"< 100";;"150";"ND";"30";"ND";"150";;"< 0,05";;;"7";;;;"0,7";;;;;;;;"0,7";;
1229;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1230;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1231;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1232;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"< 5";;;;;;;"15";;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;
1233;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1234;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"800";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1235;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1236;"DAG979";;-55.215552783;-4.129973513;"1521-EM-R-254";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"300";"1,5";"ND";"ND";"< 5";"150";"< 5";;"70";"15";"ND";"15";"50";"30";;"ND";"15";"< 10";"200";;"150";"ND";"30";"ND";"200";;"< 0,05";;;"1";;;;"0,5";;;;;;;;"0,7";;
1237;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1238;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1239;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1240;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"20";;;;;;;"20";;;;;;;;;;"< 5";;;;;;;;;;;;;;;;;;;;
1241;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1242;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"700";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1243;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1244;"DAH056";;-55.179821757;-4.127343042;"1521-EM-R-258A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"150";"700";"1";"ND";"ND";"< 5";"300";"30";;"70";"30";"< 5";"15";"30";"70";;"ND";"30";"< 10";"ND";;"100";"ND";"30";"ND";"300";;"< 0,05";;;"2";;;;"0,7";;;;;;;;"1";;
1245;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1246;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1247;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1248;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"5";;;;;;;"5";;;;;;;;;;"< 5";;;;;;;;;;;;;;;;;;;;
1249;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
1250;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"140";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1251;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
1252;"DAH057";;-55.169926693;-4.118281945;"1521-EM-R-259A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"300";"< 1";"ND";"ND";"ND";"150";"< 5";;"70";"15";"ND";"15";"7";"20";;"ND";"10";"ND";"ND";;"70";"ND";"30";"ND";"> 1000";;"< 0,05";;;"0,3";;;;"7,0000000000000007E-2";;;;;;;;"> 1";;
1253;"DAH058";;-55.158094436;-4.10950953;"1521-EM-R-262A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
